tweet_id,text,location,date
1629997714531397635,So don’t ask how I know this…. But just because they haven’t been notified doesn’t mean they aren’t traded. I can t… https://t.co/HEbgnOy1MK,"Staten Island, NY",2023-02-27
1629991117495123968,@JuniorPalmtrees Had me sweating not going front,"Laurel, VA",2023-02-26
1629988525503553536,H pylori I got chills and my head start itching nose start running after this Iowa city dish and was beat badly at… https://t.co/EqhIdPmEY4,"Santa Monica, CA",2023-02-26
1629986231869136897,"@amandadavey23 Fever, chills and body aches?? I had that yesterday. Woke up today and was fine","New York, USA",2023-02-26
1629985968139776001,"CHRIS. MF. KIRK. 

Sweating that in person after last Berger last year took a lot out of me to day the least… 

Out… https://t.co/SbSd0nG0yT","Palm Beach Gardens, FL",2023-02-26
1629985090380939265,@1Wlththeforce I had chills! I picked out my work clothes for tomorrow and packed my 💼,"Haverstraw, NY",2023-02-26
1629983790742519809,LFG @Lakers!!! Had me sweating in the first half,"Cypress, CA",2023-02-26
1629980798634868736,First @penguins game this year and that hype video gave me the good chills 😍 https://t.co/7I7T5alyK2,"Pittsburgh, PA",2023-02-26
1629972674385412097,How it’s snowing in California but we having the hottest February in Georgia???? 😅 I was sweating after I left the store today,"Augusta, GA",2023-02-26
1629968554438316034,socal is so silly rn like there’s snow on the top of the mountains I can see from my apt but I drove 15min past whe… https://t.co/B45X1wd6VM,"Solana Beach, CA",2023-02-26
1629966937022234624,Heard this on the post game show. Jamie is absolutely out of breath. I can only imagine the surreal feeling people… https://t.co/EBTEPBIAa8,"Iowa City, IA",2023-02-26
1629961722210467843,@NoNameButTM I spent almost a year being told my chronic cough was due to either bronchitis or seasonal allergies.… https://t.co/Yy2AnzJXkJ,"Tuckahoe, VA",2023-02-26
1629958077863665665,@ASonsiadek @MikeBeeOfficial First 30 sec gave me chills I got stuck,"Kansas, USA",2023-02-26
1629957021163290624,with napoli winning the title i’d really love to see him get more minutes in serie a for the rest of the season…eve… https://t.co/DM74vr4SXW,"Nashville, TN",2023-02-26
1629955598853742600,@harpsibored This gave me the chills. Great improvised performance.,"University, FL",2023-02-26
1629955336651112449,Bruh now I’m sweating my ass off in this hoodie.,"Dallas, TX",2023-02-26
1629952428337496066,@ActifyPress Nah it’s not the same. I’ve seen her sweating before. This is different.,"Georgia, USA",2023-02-26
1629944301080940544,@69Fenice @canyaman1989 @dmtzdmr I got chills just from watching the video🥹What a wonderful blessing🙏🏼👏🏼 https://t.co/LGBZtqt0wz,"California, USA",2023-02-26
1629941225712410625,"Fever, chills, fatigue, no appetite…
Ugh, I think I’m getting sick 🤒","Los Angeles, CA",2023-02-26
1629935262456336385,"When it's lightly snowing, only in the 20's, &amp; you're sweating like crazy. https://t.co/vIldqw9Qvk","Barre, VT",2023-02-26
1629931260276506624,saw the first minute of @theweeknd  hbo concert  special and chills yet again!!! 145 more days... https://t.co/9kPnFZe30x,"Manhattan, NY",2023-02-26
1629929901640826882,@CoachChills @SouthKentHoops Congrats Chills!🏆,"South Bend, IN",2023-02-26
1629927944754806787,@SamRC1987 So on top of the hideous exhaustion and feeling still like I don't even know where I am I'm going back t… https://t.co/7TYACsap09,"Indiana, USA",2023-02-26
1629927316259315713,"Moving more stuff out of the house in Laredo to SA . Sweating, hurting , reminiscing","Laredo Ranchettes, TX",2023-02-26
1629926749785194497,@netanyahu breath of YHWH so they suck your breath out in protest with the weapon VOG gone evil,"Valley Springs, CA",2023-02-26
1629925990293028864,4c hair is no joke 😭 how I’m blow drying my hair but it’s a workout so my forehead sweating and my hair puffing back up 🤬😠😭,"Baltimore, MD",2023-02-26
1629913124894588929,I just got chills thinking about Ilya Lyubushkin crushing Brad Marchand in the first period of Game 3 of the first… https://t.co/kBvRPCFtne,"Buffalo, NY",2023-02-26
1629912801232789507,@reformedemocrat @TheTNHoller @FortSanders @Knoxville_PD @CharmeAllenDA How in the hell did anyone not recognize he… https://t.co/Ss0BWpPHmZ,"Brookfield Center, OH",2023-02-26
1629907738552590339,Day 8 pneumonia finally starting to feel better https://t.co/MrN4ZwPcGX,"Twin Grove, IL",2023-02-26
1629897232852893696,@OuchYOMH Sweating Bullets,"Atlantic City, NJ",2023-02-26
1629889508903714817,"“Where The Crawdads Sing”

I take back what I said about no good movies being made bc of Covid. 
5 Stars ⭐️ Wow 
I… https://t.co/3JE7Sh8jET","Lowell, MA",2023-02-26
1629888390911991810,This chills my soul https://t.co/5k8IfoME48,"Charlottesville, VA",2023-02-26
1629886678511886338,@EricaBoulter @SuseReynolds777 Gonna get pneumonia hope heaters running,"Cohoes, NY",2023-02-26
1629884156082630659,"Thanks to Kayla Baptista, Karen Lopez, and the entire @ParkinsonDotOrg team for yesterday’s phenomenal… https://t.co/OXZ1yrOjRg","Coral Gables, FL",2023-02-26
1629879478724837380,@AMarieBee @KarenCo11126496 Hahahaha I’m not sweating it! 😂🥹 she’s probably laying in bed laughing like a crazy loo… https://t.co/9CZEMUaOLM,"New Hampshire, USA",2023-02-26
1629873256978063365,@TyDHarrington @realEstateTrent No one in their right mind?  There’s people who don’t enjoy sweating all the time.,"Buffalo, NY",2023-02-26
1629872827707842560,@AlfredRaguckas @EricMMatheny More died in the 1918 epidemic from bacterial pneumonia from mask wearing than the fl… https://t.co/Co7FzabbhH,"Chesterfield, MO",2023-02-26
1629871721154060292,@CoachKpac 🥰😎 I think we have a few more moments/chills to go!!!,"Mississippi, USA",2023-02-26
1629870391731838976,@temujinbk Pneumonia for the second time in two months. She responded a lot better this time around tho,"Portland, OR",2023-02-26
1629867569862815744,Jambi always gives me chills,"Salt Lake City, UT",2023-02-26
1629855191154475010,"@scottwildcat Omg shoes/mother's day, charlie the unicorn, Sweet brown (bronchitis), Muffins, Mr trololo, I like tu… https://t.co/c1qLDRHe8k","Kansas, USA",2023-02-26
1629844670082609158,Gives me chills to see the growth of our game 💚 https://t.co/OBhNtuEN9u,"Elmsford, NY",2023-02-26
1629834395912749056,"I Definitely got the flu cause if I had Covid this sickness would not be this bad. Legit have chills, fever, runny… https://t.co/2b0ts7fFmE","Texas, USA",2023-02-26
1629827092492763137,🥰 CHILLS! https://t.co/r0AwAXtPCE,"Pulaski, VA",2023-02-26
1629825412535660544,"@BrexodusRex @TaniaAlcor Understand people are saying that this is not correct however, until it’s not not happenin… https://t.co/kptZ2Otmuj","Washington, DC",2023-02-26
1630012070585311235,@india_da_topic Sweating going to far nasty😂😂😂,"Tampa, FL",2023-02-27
1630010540285149185,Station 19 last episode gives me chills,"Detroit, MI",2023-02-27
1630015856045608961,This is the coldest I've ever been at a race track. Used to sweating here at Auto Club lol. #NASCAR,"Fontana, CA",2023-02-27
1630015849003089920,@MimiLivaccari I sometimes wonder if I am. Then I wonder if what I thought was MG crud back in '20 was COVID. Then… https://t.co/t9nBunaulm,"New Orleans, LA",2023-02-27
1630013641889132544,@callmeafilmnerd @ReillyBJohnson @MCUPerfectGifs Literal chills and giddy Goosebumps,"Queens, NY",2023-02-27
1630029130891776000,I finish a second mission on a game for Lezhin and all the coins I earned went to the coin back event all 300 lol a… https://t.co/ObOkDx5Dxk,"Queens, NY",2023-02-27
1630026430040899587,This will give me chills until the day I die. https://t.co/ulLFhvLUbC,"Boston, MA",2023-02-27
1630033387925782530,bein cold and sweating the worst shit,"New Orleans, LA",2023-02-27
1630032903290728449,This is my now by @JordinSparks playing during @mckaylastacey_’s judge deliberations gave me chills. like. the pass… https://t.co/abcf051CJS,"Mooresville, NC",2023-02-27
1630032740048306177,Chills! Scooter is what ECU baseball needed! Great job dude! https://t.co/qQFIbU2HiZ,"Winterville, NC",2023-02-27
1630037091437654017,"""Resistance is strongest in suburban cities dominated by wealthy residents who live in spacious homes on large lots… https://t.co/Mn3W6mDDso","San Francisco, CA",2023-02-27
1630036114298875904,@SteveMerkle9 Chills,"New York, USA",2023-02-27
1630035568636592130,@AugustLaveau I really was sweating on the Home Screen begging it to show up!!! So glad we were able to snag it ❤️❤️❤️,"Oakland, FL",2023-02-27
1630042156693098500,@BrentKemnitz I’ve got chills there multiplying.,"Lincoln, CA",2023-02-27
1630048285405609989,"@RepMTG Why don’t you write one about the flu vaccine, pneumonia, chicken pox, polio, tetanus, hepatitis A and B, m… https://t.co/o3MgV4IHH9","Fredericktown, MO",2023-02-27
1630048214186622982,"@WhiteHouse @POTUS @VP WOW!  CHILLS!  We have come a long way, but have far to go. Bravo to @POTUS and @vp for incl… https://t.co/NfdQHaSvjp","Los Angeles, CA",2023-02-27
1630053941680414720,@alexktwist and @TheSaurus831 just gave one of the greatest performances in KOTD history……. Chills!!!! What a weekend #LLPS #StayForever,"Woodstock, GA",2023-02-27
1630053150680915968,Tanner Jeannot Game 7 game-winning goal against Toronto is gonna be chills.,"Windsor, Ontario",2023-02-27
1630055551911579651,"We breath in and out 22,000 times a day. Just the sound of Breathing in and out has more meaning than you think. 
C… https://t.co/u7uidWdYK5","Shawnee, KS",2023-02-27
1630063066476945408,Still one of THE BEST performances by anyone ever. Watching this performance still gives me the chills and also mak… https://t.co/gfz1Jzj3Ib,"Austin, TX",2023-02-27
1630062801757585408,2.6 mile wide Tornado. Biggest ever. The youtube footage still gives me chills. https://t.co/cbuMGCMl2i,"Memphis, TN",2023-02-27
1630064670630395904,Praying still gives me chills every time I listen to it. @KeshaRose,"Pennsylvania, USA",2023-02-27
1630069095055130624,Memorable words by Héber after scoring his first goal as a #Sounder tonight. He said all the pregame energy at Lume… https://t.co/cbrNQKYmCw,"Seattle, WA",2023-02-27
1630099024056287234,@DapperDan_C Gave you chills ??????,"Florida, USA",2023-02-27
1630110833228365825,@ANGRYRAIDER2 @smashleyhamer @punished_cait :) I do too. But I prefer to spend the time getting my place ready for… https://t.co/D5FkxAQydA,"Miami Beach, FL",2023-02-27
1630122076354015233,"@AntonioTweets2 I am pre-vaccine except for smallpox. I survived Infantile pneumonia, polio, mumps, measles, German… https://t.co/WgoUOiBuGQ","Salinas, CA",2023-02-27
1630163097884274688,"Every time I see news about this, I still get chills. Congrats young man. https://t.co/VS0IbDLeUv","Rochester Hills, MI",2023-02-27
1630167466344161282,"@ClayTravis Interesting 🤔 I never get flu shots and I never get the flu, and my whole life I periodically get bronc… https://t.co/BSgzwpQlUh","Fort Worth, TX",2023-02-27
1630184021635346433,"Walmart - Alva, Oklahoma - Suspected food poisoning. Symptoms: Diarrhea, Nausea, Vomiting, Stomach Pain, Cramps, Ch… https://t.co/3NHKAXxJro","Alva, OK",2023-02-27
1630181810549161986,"up a legal defense. I say he's still withholding &amp; sweating it. Obstruction much? If the crime doesn't get you, the cover up will.","North Ridgeville, OH",2023-02-27
1630187885868482562,"@NurseKirsty_ @theSNP With my son( he's28- diagnosed at age 14), I noticed a few things over the years that improve… https://t.co/Y2MfjXhopu","South Miami Heights, FL",2023-02-27
1630187725750927364,TCU beat Kansas in Phog by 23 and our average margin of defeat by TCU is a mere 3.5. The transitive property in spo… https://t.co/C2KfznR9tI,"Plano, TX",2023-02-27
1630185009876201472,"@s_spears75 …..and because you’ve had pneumonia, you’re more susceptible.  Best to stay home, rest and infuse w Vit… https://t.co/SxOcsBPE2s","Ankeny, IA",2023-02-27
1630196792166891526,@kateberger709 @Stefild @ClownWorld_ Another guy we had was 840lbs…we had to make a make shift wench system to get… https://t.co/cfYAVYD198,"Goshen, IN",2023-02-27
1630203933292388355,@FatandSouthrn I can sweat just thinking about sweating. So no matter what I do I’m gonna sweat…even drinking and talking in 20 degrees 😅,"Mount Juliet, TN",2023-02-27
1630207565513601025,senior night wenseday the bram will be chills,"Lenexa, KS",2023-02-27
1630204680998637568,Bro was still out of breath when he went up to bat. Bro hit a treadmill😭 https://t.co/ykT6myLF1Z,"Cinco Ranch, TX",2023-02-27
1630213066129326080,"I ain’t go lie, Dame had me sweating last night https://t.co/MQzMxp3NfW","Tallahassee, FL",2023-02-27
1630218436096786432,Chills 🥶 https://t.co/JvMGESQ5Ox,"Indianapolis, IN",2023-02-27
1630227883401654274,@MargHelgen So crushed that she couldn’t find a bone marrow match sooner. Then the pneumonia. Just horribly unfair.,"Baltimore, MD",2023-02-27
1630225520565559298,@joshsorbe Like why was I sweating in the Capitol Hill Trader Joe’s,"Washington, DC",2023-02-27
1630232496238653441,"“if any type of water system, …is not used for some time it can lead to stagnating water conditions which can give… https://t.co/sY9mt7eknr","Orlando, FL",2023-02-27
1630238301864226817,@MattsOnTrack @BeauPete2 @JebraFaushay You’re a mess Matt. He’s older &amp; from the way he’s talking seems really out of breath.,"Oakland, CA",2023-02-27
1630237519164915713,"Symptoms of #heartfailure are shortness of breath, fatigue, swelling in the legs, ankles and feet, rapid or irregul… https://t.co/rY2GoIlCqR","Toronto, Ontario",2023-02-27
1630244731224743937,"We're so sad to hear of Coach Holland's passing.....

The UNDAUNTED video still gives us chills.........… https://t.co/cKKwl61I9g","North Carolina, USA",2023-02-27
1630247706353635328,"@TaylorKron I'm getting there boo 😌 slowly but surely

I think I had the flu, bronchitis, or a really really bad co… https://t.co/N8zttqauTl","Enterprise, NV",2023-02-27
1630262636234543106,Thank god for my tax refund cause I haven’t been able to find work all of February and I was sweating about paying… https://t.co/Rc5IT3SzbG,"Los Angeles, CA",2023-02-27
1630261483475959810,"Imagine this: game 7 of the World Series, bottom of the 9th, home team down 1, bases loaded, 2 outs, and a full cou… https://t.co/PnAnCbsAgj","Granger, IN",2023-02-27
1630264636955082752,just got chills thinking about how I get to see @Griz SO SOON,"Florida, USA",2023-02-27
1630270736966492166,"Mane! Every time I leave the #VAHospital I feel like a piece of Swiss cheese.😳

After my sessions, the doc is alway… https://t.co/DUfOPHbvYM","Phoenix, AZ",2023-02-27
1630273794395832321,@FatinShaza Nti I let u try my mascara. It doesn’t smudge too. Kalau cuci it will not leave any stain around ur eye… https://t.co/5iYH6mWNn2,"Farmers Branch, TX",2023-02-27
1630278933663866882,I'm dehydrated. This workout is kicking my butt and I am barely sweating,Bahamas,2023-02-27
1630275891069861888,Vlogging your MVP season is chills https://t.co/UnoZBIiy87,"Chula Vista, CA",2023-02-27
1630277862174633985,Chills!!! 🥶 Every time!!! https://t.co/AiOiLLyDVV,"Lubbock, TX",2023-02-27
1630298594015318016,"@NamasteBitchy_ Her speech last night gave me chills. Every time I hear her speak, I sit down, shut up and listen b… https://t.co/Ys3Ir9rv2d","San Francisco, CA",2023-02-27
1630299018684248068,Bro it’s too hot… I be sweating more than a whore in confessional,"McAllen, TX",2023-02-27
1630305216439394307,still get chills remembering when i learned about iambic pentameter,Terminal 1 Smoking Area,2023-02-27
1630308809746055169,"@RyanDivish If the massive hole in his swing has been fixed, chills. As an armchair scout with continued concerns o… https://t.co/R9DU7qbaMP","San Francisco, CA",2023-02-27
1630308694398312449,There are chills and then there are @TedLasso Season 3 trailer chills. https://t.co/MoWr7kuQJ6,"Holland, MI",2023-02-27
1630307073748779008,teaching my team itzy’s wannabe today I’m gonna be so out of breath 😭,"Edmonton, Alberta",2023-02-27
1630320147750871040,@byswickie @TheOtherBlock @SpaceDustHQ @projroadmap @BoredApeYC @yugalabs @tokenproof @peterjfang @rocsolmiami… https://t.co/bi8SGJNKJd,"Tempe, AZ",2023-02-27
1630325615126560770,@Magnolia_613 @moonchic Nope! If anything decreased at height of pandemic as mitigation tactics work for all respir… https://t.co/tbc8tK64WU,"Atlanta, GA",2023-02-27
1630327204340006914,And it looks like the cold isn’t just a cold…there’s an ear infection and the doc wants chest X-rays. FML if this i… https://t.co/rtiOx5Wh1b,"Queens, NY",2023-02-27
1630332991733129217,Sweating tits in the airport,Los Angeles International Airport (LAX),2023-02-27
1630331927243763714,All I ever wanted was a man who is just nice to me and knows how to speak to me. I’m very calm very loving until my… https://t.co/koCeZeIVNv,"Tucker, GA",2023-02-27
1630338014294720512,"‼️Winter Storm Warning‼️- southwest #Utah Heavy snow 6 to 12 inches through Tues. evening, then additional 1 to 2 f… https://t.co/KLhuD6pgZn","Utah, USA",2023-02-27
1630339181271568385,"got pneumonia, listening to mitski","Medford, MA",2023-02-27
1630360239647207424,Had a nightmare that SZA took snooze off her album 😅😰 woke up sweating,"Tallahassee, FL",2023-02-28
1630352293240643584,"@Matt_MillerNW the scene gave me chills, so fucking sick!","Fife, WA",2023-02-27
1630349265498259457,I’m sweating bullets in this hot ass tub,"Atlanta, GA",2023-02-27
1630343170021113856,"Doctor: You have pneumonia, but I wouldn’t worry. It’s the rock’n kind.","Minneapolis, MN",2023-02-27
1630342777320923138,@BsavageAF @jrxdcruz Biggie is her own worst enemy and she could be likable if she just chills out,"Florida, USA",2023-02-27
1630337820916105216,Tears streaming! That ending with @_nickbolton2 scoring a touchdown in the Super Bowl for my @Chiefs gave me chills… https://t.co/cJHRv1IYHY,"Blue Springs, MO",2023-02-27
1630367247729324034,@jasminericegirl Being called a clown by you has me sweating right now 🫡😅,"Camden, NJ",2023-02-28
1630366595414388737,"Yes, I’m okay. 

Yes, I started playing the first episode of Laguna Beach because it’s on Netflix. 

Yes, my body e… https://t.co/SWaD2HD2Ao","Charlotte, NC",2023-02-28
1630380822514618368,@johnsummit 1hr 9mins in for full body chills,"Atlanta, GA",2023-02-28
1630378780299599880,Wow. Your PR team is sweating https://t.co/EgnTFuiawH,"Weslaco, TX",2023-02-28
1630377871930802177,"@bigred9368 He is very vocal haha it’s not because he’s out of breath. It’s just easier for him to mouth breathe, a… https://t.co/F8ZvQCj0Pd","Montréal, Québec",2023-02-28
1630381609399762946,"@babypeaks The after was more sucky than the during! I suggest being ready for chills, naps, cozy blankets, smoothi… https://t.co/JOVjesmGMA","Lakewood, CO",2023-02-28
1630390162906656769,"""But now the Hogs had arrived"" chills","Georgia, USA",2023-02-28
1630389893540069377,@BackupHangman is going to be sweating when he sees Cody vs Gable and Cody’s announcement after,"Saratoga Springs, NY",2023-02-28
1630394914705141760,Watching #modernlove with the wife on @PrimeVideo. Each episode tells a unique very emotional love story about a co… https://t.co/KOhQYRYaLA,"Nevada City, CA",2023-02-28
1630400272018317312,I better get those foken tickets this time around or JYP is gonna hear from me(also dw just got an oopsy case of se… https://t.co/MpWmyUxyHa,"Cupertino, CA",2023-02-28
1630398816875687937,10 Eerie Ruins Around The World That Will Give You Chills https://t.co/xJaWa7cTp5 #Entertainment #music #hiphop… https://t.co/dOk1mQJqLQ,"Chicago, IL",2023-02-28
1630398468136275968,@DelishaDavis Baby my titties aint even that big and be sweating im good love I believe you 😭😭,"Anaheim, CA",2023-02-28
1630397515190206464,@irishchick68 Did you get bronchitis,"Manhattan, NY",2023-02-28
1630404137379852288,@brad_proctor I had another experience at an abandoned asylum. In the hall I felt as if my breath was sucked out of… https://t.co/AvHkuiQWqg,"Garden Grove, CA",2023-02-28
1630403628128260096,These little workouts I did had me out of breath and my legs was burning 🥵,"Houston, TX",2023-02-28
